language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I197,s5980515,+,-,+,+,-,+,+,-,+,-,-,-,-,-,+,-,+,+,-,-,-,+,+
I197,s5688131,+,-,+,-,+,+,-,+,+,-,-,+,-,+,+,-,+,-,-,-,-,+,+
I197,s5636419,+,-,+,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+
I197,s6177131,+,-,+,+,+,+,-,-,+,-,-,-,-,-,+,-,+,+,-,+,-,+,+
I197,s3555651,-,+,+,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,-,-,-,+,+
I197,s6048067,+,-,+,+,+,-,-,-,+,-,-,+,-,-,+,-,+,-,-,-,-,+,+
I198,s3751532,-,+,+,+,-,-,+,-,-,+,+,+,+,+,-,-,+,+,-,+,+,-,-
I198,s6241241,+,-,+,+,+,+,+,-,-,+,+,+,-,+,+,+,+,-,+,+,-,-,+
I198,s3882933,-,+,+,+,-,+,+,-,-,+,+,+,+,+,+,+,-,+,+,-,+,-,+
I198,s8273772,+,+,+,+,+,+,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,-,-
I198,s4013936,-,+,+,+,+,-,+,-,-,+,+,+,+,+,+,-,+,+,+,-,-,-,-
I198,s3947317,-,+,+,+,+,-,-,-,-,+,+,+,-,+,+,-,-,+,+,-,+,-,+
I199,s7025988,+,+,-,+,-,+,+,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-,-
I199,s6762819,+,+,-,-,+,+,+,-,-,+,+,-,-,-,+,-,+,-,-,-,-,+,+
I199,s7287273,+,+,-,+,+,+,+,-,-,+,+,-,-,-,+,+,+,+,-,+,-,-,+
I199,s3089890,-,+,-,+,+,+,+,-,-,+,-,-,+,-,+,+,+,+,-,-,-,+,-
I199,s4665672,+,-,-,-,+,+,+,-,-,+,+,-,-,-,+,-,+,-,-,+,-,-,-
I199,s7213513,+,+,-,+,+,+,-,-,-,-,+,-,-,-,+,+,+,-,-,+,-,-,+
I200,s6728218,+,+,-,-,+,+,-,+,-,+,-,+,-,+,-,-,-,-,+,+,-,+,-
I200,s6791839,+,+,-,-,+,+,+,+,-,+,-,-,-,+,-,+,-,-,+,+,+,+,+
I200,s6783647,+,+,-,-,+,+,+,+,-,-,-,-,-,+,-,+,-,-,+,+,+,+,+
I200,s4457107,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+,+
I200,s6793943,+,+,-,-,+,+,+,+,-,+,-,+,-,+,-,+,+,-,+,-,+,+,+
I200,s7251615,+,+,-,+,+,+,-,+,-,+,-,-,+,+,-,+,-,-,+,+,+,+,+
I201,s211797,-,-,-,-,-,+,+,-,-,+,+,+,-,+,+,-,+,-,+,-,+,-,+
I201,s1129237,-,-,+,-,-,-,+,-,-,+,+,+,-,+,+,-,-,-,+,-,+,-,+
I201,s1260309,-,-,+,-,-,+,+,-,-,+,+,+,-,+,+,-,-,-,+,-,+,-,+
I201,s5356630,+,-,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,-,+,+,-
I201,s4864373,+,-,-,+,-,+,-,-,-,+,+,+,-,-,+,-,+,+,+,-,+,-,+
I201,s1714997,-,-,+,+,-,+,-,-,-,+,-,+,-,+,+,-,-,+,+,-,+,-,+
I202,s7944668,+,+,+,+,-,-,+,-,-,+,+,+,-,-,+,+,+,-,+,+,+,-,-
I202,s5843665,+,-,+,+,-,-,+,-,-,+,-,+,-,+,-,+,+,-,+,-,-,-,+
I202,s6105366,+,-,+,+,+,-,+,-,-,+,-,+,-,-,+,-,-,-,+,-,+,+,-
I202,s7420373,+,+,+,-,-,-,+,-,-,+,+,+,-,-,+,+,+,-,+,-,+,-,+
I202,s7416769,+,+,+,-,-,-,+,-,-,+,-,+,-,+,+,+,+,-,-,-,-,-,+
I202,s5339857,+,-,+,-,-,-,+,-,+,+,+,+,-,+,-,+,+,-,+,-,-,-,+
I203,s3476230,-,+,+,-,+,-,+,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-
I203,s3690262,-,+,+,+,-,-,-,-,+,-,-,+,+,+,+,-,-,-,+,-,+,+,-
I203,s1920566,-,-,+,+,+,-,+,-,+,-,-,+,+,+,-,-,-,+,+,-,+,+,-
I203,s1789734,-,-,+,+,-,+,+,-,+,-,-,+,+,+,+,-,-,+,-,-,+,+,-
I203,s3476004,-,+,+,-,+,-,+,-,-,-,-,+,-,+,-,-,-,+,-,-,+,-,-
I203,s4001399,-,+,+,+,+,-,+,-,-,-,-,+,+,+,-,-,+,+,+,-,+,+,+
I204,s1302303,-,-,+,-,-,+,+,+,+,-,+,+,+,+,+,-,-,-,+,+,+,+,+
I204,s3525467,-,+,+,-,+,-,+,+,+,-,-,+,-,+,+,-,+,-,+,+,-,+,+
I204,s2014553,-,-,+,+,+,+,-,+,-,+,+,+,+,-,+,-,+,-,+,+,-,-,+
I204,s2070940,-,-,+,+,+,+,+,+,-,-,+,+,-,-,+,+,-,-,+,+,+,-,-
I204,s2001677,-,-,+,+,+,+,-,+,-,-,-,+,-,+,+,-,-,-,-,+,+,-,+
I204,s4132637,-,+,+,+,+,+,+,-,-,-,-,+,+,+,+,-,-,-,+,+,+,-,+
I205,s1223221,-,-,+,-,-,+,-,+,-,+,-,+,-,+,-,-,-,+,+,-,+,-,+
I205,s1453909,-,-,+,-,+,+,-,-,-,+,-,+,+,+,+,-,+,-,+,-,+,-,+
I205,s1481845,-,-,+,-,+,+,-,+,-,-,+,+,+,-,-,-,+,+,+,-,+,-,+
I205,s2002017,-,-,+,+,+,+,-,+,-,-,-,+,+,-,-,-,+,+,-,-,-,-,+
I205,s5408852,+,-,+,-,-,+,-,+,-,-,-,+,-,-,-,-,+,-,+,-,+,-,-
I205,s5410165,+,-,+,-,-,+,-,+,-,-,-,+,+,-,+,-,+,+,+,-,+,-,+
I206,s5887747,+,-,+,+,-,-,+,+,+,-,+,-,+,+,+,-,-,-,-,-,-,+,+
I206,s2334237,-,+,-,-,-,+,+,+,-,-,+,+,+,+,-,-,-,-,+,+,+,-,+
I206,s5488141,+,-,+,-,-,+,+,+,-,+,+,+,+,+,-,-,-,-,-,+,+,-,+
I206,s2357145,-,+,-,-,-,+,+,+,+,+,+,-,+,+,+,+,-,-,+,+,-,-,+
I206,s2741774,-,+,-,+,-,-,+,+,+,-,+,-,+,+,-,-,-,-,-,+,+,+,-
I206,s127624,-,-,-,-,-,-,+,+,+,+,+,-,-,+,-,+,-,-,-,+,-,-,-
I207,s5187791,+,-,-,+,+,+,+,-,-,+,-,+,-,-,-,+,+,-,-,+,+,+,+
I207,s5712111,+,-,+,-,+,+,+,-,-,+,-,+,-,-,-,+,+,+,-,+,+,+,+
I207,s5449847,+,-,+,-,-,+,+,-,-,+,-,+,-,-,-,-,+,+,+,-,+,+,+
I207,s4655335,+,-,-,-,+,+,+,-,-,-,-,+,-,-,-,+,+,+,-,-,+,+,+
I207,s2042607,-,-,+,+,+,+,+,-,-,+,-,+,-,+,-,+,+,+,-,+,+,+,+
I207,s4393967,+,-,-,-,-,+,+,-,-,-,-,+,-,+,+,+,+,+,-,+,+,+,+
I208,s5629573,+,-,+,-,+,-,+,+,+,+,-,-,+,+,-,+,-,-,-,-,+,-,+
I208,s3647267,-,+,+,-,+,+,+,+,-,+,-,-,+,+,+,-,-,+,-,-,-,+,+
I208,s1122593,-,-,+,-,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,+
I208,s3241763,-,+,+,-,-,-,+,-,+,+,+,-,+,+,+,-,-,+,-,-,-,+,+
I208,s7939621,+,+,+,+,-,-,+,-,-,+,-,-,+,+,-,-,-,+,-,-,+,-,+
I208,s91748,-,-,-,-,-,-,+,-,+,+,-,-,+,+,-,-,+,+,-,-,+,-,-
I209,s2089290,-,-,+,+,+,+,+,+,+,+,-,-,-,-,+,-,+,-,-,+,-,+,-
I209,s2089194,-,-,+,+,+,+,+,+,+,+,-,-,-,-,-,+,+,+,-,+,-,+,-
I209,s6284618,+,-,+,+,+,+,+,+,+,+,-,-,+,-,+,-,+,-,-,+,-,+,-
I209,s6195274,+,-,+,+,+,+,-,+,-,-,-,+,-,-,-,-,+,-,-,+,-,+,-
I209,s8380490,+,+,+,+,+,+,+,+,+,+,-,-,-,-,-,-,+,-,-,+,-,+,-
I209,s2091594,-,-,+,+,+,+,+,+,+,+,-,+,-,+,-,-,+,-,-,+,-,+,-
I210,s6980372,+,+,-,+,-,+,-,+,-,-,-,-,-,+,+,-,-,-,+,-,+,-,-
I210,s6834541,+,+,-,+,-,-,-,-,+,-,-,+,-,-,+,-,+,+,-,+,+,-,+
I210,s6848565,+,+,-,+,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,-,+,-,+
I210,s2681669,-,+,-,+,-,-,-,+,+,+,-,+,-,+,+,-,+,-,-,-,+,-,+
I210,s7137860,+,+,-,+,+,-,-,+,+,+,-,+,-,+,-,-,+,-,-,-,+,-,-
I210,s7250533,+,+,-,+,+,+,-,+,-,+,-,-,-,+,-,-,+,+,-,-,+,-,+
I211,s4289611,+,-,-,-,-,-,+,-,+,+,+,-,+,-,-,-,+,-,-,+,-,+,+
I211,s1173209,-,-,+,-,-,-,+,+,+,+,-,-,+,+,-,+,+,-,+,+,-,-,+
I211,s4318302,+,-,-,-,-,-,+,+,+,+,-,-,+,-,-,-,+,-,+,+,+,+,-
I211,s4433624,+,-,-,-,-,+,+,+,-,+,-,-,+,+,-,+,+,-,+,+,-,-,-
I211,s1830489,-,-,+,+,-,+,+,+,+,+,-,+,+,+,-,-,+,-,+,+,-,-,+
I211,s5360856,+,-,+,-,-,-,+,+,+,-,-,+,+,-,-,+,+,-,+,+,-,-,-
I212,s6675057,+,+,-,-,+,-,+,+,+,-,+,+,-,+,-,-,+,+,+,-,-,-,+
I212,s6675325,+,+,-,-,+,-,+,+,+,-,+,+,-,+,+,-,+,+,+,+,+,-,+
I212,s2166641,-,+,-,-,-,-,+,-,-,-,-,+,+,+,+,-,+,+,+,-,-,-,+
I212,s2164721,-,+,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+
I212,s2449269,-,+,-,-,+,-,+,-,+,-,+,+,+,+,+,-,+,+,+,-,+,-,+
I212,s2982773,-,+,-,+,+,-,+,+,-,-,-,-,-,+,+,-,+,+,+,-,+,-,+
I213,s7339009,+,+,-,+,+,+,+,+,+,+,+,+,+,-,-,-,-,-,-,-,-,-,+
I213,s3143872,-,+,-,+,+,+,+,+,+,+,+,+,-,-,-,+,+,-,-,-,-,-,-
I213,s7208000,+,+,-,+,+,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,-,-,-
I213,s3142657,-,+,-,+,+,+,+,+,+,+,+,-,+,-,-,-,-,-,-,-,-,-,+
I213,s7333121,+,+,-,+,+,+,+,+,+,+,-,-,+,-,+,-,-,-,-,-,-,-,+
I213,s2945536,-,+,-,+,+,-,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,-
I214,s1585542,-,-,+,+,-,-,-,-,-,+,+,-,-,-,+,+,-,-,-,-,+,+,-
I214,s553348,-,-,-,+,-,-,-,-,+,+,+,-,-,-,+,+,-,-,-,-,+,-,-
I214,s2110871,-,+,-,-,-,-,-,-,-,+,+,-,+,-,+,+,-,-,+,-,+,+,+
I214,s2650519,-,+,-,+,-,-,-,-,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+
I214,s2710934,-,+,-,+,-,-,+,-,+,-,+,+,+,-,+,+,-,-,+,-,+,+,-
I214,s3810692,-,+,+,+,-,+,-,-,-,+,-,-,+,-,+,+,-,-,-,-,+,-,-
I215,s8121983,+,+,+,+,-,+,+,+,+,+,-,+,+,+,-,-,+,+,+,+,+,+,+
I215,s8121211,+,+,+,+,-,+,+,+,+,+,-,+,-,+,+,-,+,+,+,+,-,+,+
I215,s3768171,-,+,+,+,-,-,+,-,+,+,+,+,+,+,+,-,+,+,-,+,-,+,+
I215,s6516579,+,+,-,-,-,+,+,-,+,+,-,+,+,+,+,-,+,+,-,-,-,+,+
I215,s6384255,+,+,-,-,-,-,+,-,+,+,-,+,-,+,-,-,+,+,+,+,+,+,+
I215,s6450811,+,+,-,-,-,+,-,-,+,+,-,+,+,+,-,-,+,+,+,+,-,+,+
I216,s6802529,+,+,-,-,+,+,+,+,+,-,-,+,+,-,-,-,+,+,-,-,-,-,+
I216,s1042785,-,-,-,+,+,+,+,+,+,+,-,+,-,-,+,-,+,+,-,-,-,-,+
I216,s7276776,+,+,-,+,+,+,+,-,-,-,-,+,-,-,-,+,+,+,-,+,-,-,-
I216,s1019232,-,-,-,+,+,+,+,+,-,-,-,+,+,-,+,-,+,+,-,-,-,-,-
I216,s7338080,+,+,-,+,+,+,+,+,+,+,+,+,-,-,-,-,+,+,-,-,-,-,-
I216,s4705384,+,-,-,-,+,+,+,+,+,-,-,+,+,-,-,-,+,+,-,+,-,-,-
I217,s4895879,+,-,-,+,-,+,-,+,-,+,+,-,+,-,-,+,-,-,-,-,+,+,+
I217,s5387195,+,-,+,-,-,+,-,-,-,+,+,-,-,+,+,+,-,+,+,+,-,+,+
I217,s5911495,+,-,+,+,-,+,-,-,-,+,+,-,-,+,+,+,+,-,-,-,+,+,+
I217,s5379583,+,-,+,-,-,+,-,-,-,-,+,-,+,-,+,+,+,+,+,+,+,+,+
I217,s6172871,+,-,+,+,+,+,-,-,-,+,+,-,-,-,-,+,+,-,-,-,+,+,+
I217,s5936519,+,-,+,+,-,+,-,+,-,-,+,-,+,-,+,+,-,-,-,-,+,+,+
I218,s7851584,+,+,+,-,+,+,+,+,+,-,-,+,+,+,-,-,+,-,-,-,-,-,-
I218,s2346566,-,+,-,-,-,+,+,+,+,-,-,+,+,+,-,-,+,-,-,-,+,+,-
I218,s7855684,+,+,+,-,+,+,+,+,+,-,+,+,+,+,-,-,+,-,-,-,+,-,-
I218,s6752835,+,+,-,-,+,+,+,-,-,-,-,+,-,+,-,-,+,-,-,-,-,+,+
I218,s7835237,+,+,+,-,+,+,+,+,-,-,-,+,+,+,-,-,+,+,-,-,+,-,+
I218,s7806532,+,+,+,-,+,+,+,-,-,-,+,+,+,+,-,-,+,-,-,-,+,-,-
I219,s3614813,-,+,+,-,+,+,+,-,-,+,-,+,-,-,-,-,+,-,+,+,+,-,+
I219,s6369611,+,+,-,-,-,-,+,-,-,+,+,-,-,-,+,-,+,-,-,+,-,+,+
I219,s7541099,+,+,+,-,-,+,+,-,-,-,+,-,-,-,+,-,+,+,-,+,-,+,+
I219,s7942479,+,+,+,+,-,-,+,-,-,+,+,-,-,-,+,-,+,-,-,+,+,+,+
I219,s7549257,+,+,+,-,-,+,+,-,-,+,+,-,-,-,+,-,+,-,-,+,-,-,+
I219,s5322825,+,-,+,-,-,-,+,-,-,+,+,+,-,-,-,-,+,-,-,+,-,-,+
I220,s3682792,-,+,+,+,-,-,-,-,-,+,+,-,-,-,+,+,+,+,-,+,-,-,-
I220,s3683050,-,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,+,-,+,-,+,-
I220,s3961320,-,+,+,+,+,-,-,-,+,+,+,-,-,-,+,+,+,+,-,+,-,-,-
I220,s3940840,-,+,+,+,+,-,-,-,-,+,-,-,-,-,+,+,+,+,-,+,-,-,-
I220,s3680488,-,+,+,+,-,-,-,-,-,+,-,+,-,-,-,+,+,+,-,+,-,-,-
I220,s5798395,+,-,+,+,-,-,-,-,+,+,+,+,-,-,+,+,+,+,+,+,-,+,+
I221,s1234295,-,-,+,-,-,+,-,+,+,-,+,-,+,-,+,-,+,+,+,-,+,+,+
I221,s1656247,-,-,+,+,-,-,+,-,+,-,-,-,+,-,+,+,-,+,+,-,+,+,+
I221,s2029045,-,-,+,+,+,+,-,+,+,+,+,-,+,-,+,+,+,+,+,-,+,-,+
I221,s1369271,-,-,+,-,+,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,+,+
I221,s2022679,-,-,+,+,+,+,-,+,+,-,+,+,+,-,+,-,-,-,+,-,+,+,+
I221,s1492405,-,-,+,-,+,+,-,+,+,-,-,-,+,-,+,+,-,+,+,-,+,-,+
I222,s6001922,+,-,+,+,-,+,+,+,-,-,+,-,+,-,+,-,-,-,-,-,-,+,-
I222,s5935490,+,-,+,+,-,+,-,+,-,-,+,-,-,-,+,+,-,-,-,-,-,+,-
I222,s5812514,+,-,+,+,-,-,-,+,-,+,+,-,-,-,+,-,-,+,-,-,-,+,-
I222,s1226018,-,-,+,-,-,+,-,+,-,+,+,-,+,-,+,-,-,+,-,-,-,+,-
I222,s1736994,-,-,+,+,-,+,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,+,-
I222,s5936418,+,-,+,+,-,+,-,+,-,-,+,-,+,-,+,-,-,+,-,-,-,+,-
I223,s5963798,+,-,+,+,-,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I223,s5972596,+,-,+,+,-,+,+,-,-,+,-,-,-,+,-,-,+,+,+,-,+,-,-
I223,s6012947,+,-,+,+,-,+,+,+,+,-,-,-,-,-,-,-,-,-,+,-,-,+,+
I223,s6176818,+,-,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-
I223,s5750818,+,-,+,-,+,+,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,+,-
I223,s5595718,+,-,+,-,+,-,+,-,+,+,-,-,-,+,-,-,+,-,-,-,+,+,-
I224,s193960,-,-,-,-,-,+,-,+,+,+,+,-,+,-,+,+,-,+,-,+,-,-,-
I224,s126392,-,-,-,-,-,-,+,+,+,+,-,+,+,-,+,+,-,+,+,+,-,-,-
I224,s58648,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,-,-,-,+,+,-,-,-
I224,s2159056,-,+,-,-,-,-,-,+,+,+,+,-,-,-,+,+,+,-,+,-,-,-,-
I224,s456056,-,-,-,-,+,+,-,+,+,+,+,-,+,-,+,-,+,+,+,+,-,-,-
I224,s185616,-,-,-,-,-,+,-,+,+,-,+,-,+,-,+,-,-,-,+,-,-,-,-
I225,s1504288,-,-,+,-,+,+,-,+,+,+,+,-,+,-,-,-,-,+,-,-,-,-,-
I225,s2607148,-,+,-,-,+,+,+,+,+,-,-,+,-,-,-,-,-,+,-,+,+,-,-
I225,s5859972,+,-,+,+,-,-,+,-,+,+,-,+,-,+,-,+,-,-,-,-,+,-,-
I225,s5551142,+,-,+,-,+,-,-,+,-,+,+,-,+,-,-,-,-,+,-,-,+,+,-
I225,s1141924,-,-,+,-,-,-,+,-,+,+,-,+,+,-,-,+,-,+,-,-,+,-,-
I225,s1794070,-,-,+,+,-,+,+,-,+,+,-,-,-,-,-,-,-,-,+,-,+,+,-
I226,s5895184,+,-,+,+,-,-,+,+,+,+,+,-,+,-,-,-,-,-,+,-,-,-,-
I226,s4455824,+,-,-,-,-,+,+,+,+,+,+,+,+,-,+,+,-,-,+,-,-,-,-
I226,s4846996,+,-,-,+,-,-,+,+,+,+,+,-,+,-,+,+,-,-,+,-,+,-,-
I226,s5487957,+,-,+,-,-,+,+,+,-,+,+,+,+,-,+,-,+,-,+,-,+,-,+
I226,s6405468,+,+,-,-,-,-,+,+,-,+,+,+,+,-,+,-,+,-,+,+,+,-,-
I226,s5494162,+,-,+,-,-,+,+,+,+,-,+,-,+,-,+,+,-,-,+,-,-,+,-
I227,s2228713,-,+,-,-,-,+,-,-,-,-,-,-,-,-,+,+,+,+,-,+,-,-,+
I227,s8653,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,-,-,+,+,-,+
I227,s2228556,-,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-,-
I227,s2236876,-,+,-,-,-,+,-,-,-,+,-,-,-,-,+,+,+,-,-,+,+,-,-
I227,s131309,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,+,-,+,+,-,+
I227,s329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,+
I228,s2831999,-,+,-,+,-,+,+,-,-,+,+,-,+,+,-,-,+,+,+,+,+,+,+
I228,s2716799,-,+,-,+,-,-,+,-,+,+,+,-,+,-,-,-,+,+,+,+,+,+,+
I228,s2356863,-,+,-,-,-,+,+,+,+,+,+,-,+,+,-,-,+,+,+,+,+,+,+
I228,s7173879,+,+,-,+,+,-,+,-,+,+,+,-,+,+,-,+,+,+,+,-,+,+,+
I228,s7042687,+,+,-,+,-,+,+,-,+,+,+,-,+,+,-,-,+,+,+,+,+,+,+
I228,s7157501,+,+,-,+,+,-,+,-,-,+,+,-,+,+,-,+,+,+,+,+,+,-,+
I229,s1372808,-,-,+,-,+,-,-,+,+,+,+,-,-,+,-,+,-,-,-,+,-,-,-
I229,s5506056,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-
I229,s5550104,+,-,+,-,+,-,-,+,-,+,+,-,-,-,-,-,-,-,+,+,-,-,-
I229,s7700820,+,+,+,-,+,-,+,+,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-
I229,s5616720,+,-,+,-,+,-,+,+,-,+,+,-,+,-,-,-,+,-,+,-,-,-,-
I229,s7504920,+,+,+,-,-,+,-,+,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-
I230,s2117092,-,+,-,-,-,-,-,-,+,-,-,+,+,-,+,+,+,+,-,-,+,-,-
I230,s7493943,+,+,+,-,-,+,-,-,+,-,+,+,-,-,+,-,-,+,+,-,+,+,+
I230,s6508007,+,+,-,-,-,+,+,-,+,-,-,+,+,-,+,+,+,+,-,-,+,+,+
I230,s6965749,+,+,-,+,-,+,-,-,+,-,-,+,-,-,+,+,+,+,+,-,+,-,+
I230,s7530933,+,+,+,-,-,+,-,+,+,+,-,+,-,-,+,+,-,+,+,-,+,-,+
I230,s6482421,+,+,-,-,-,+,-,+,+,+,-,+,-,-,+,+,+,+,+,-,+,-,+
I231,s1088848,-,-,+,-,-,-,-,+,-,-,+,+,+,-,+,-,+,-,+,-,-,-,-
I231,s1611033,-,-,+,+,-,-,-,+,-,-,+,-,+,-,+,-,-,-,+,+,-,-,+
I231,s4234585,+,-,-,-,-,-,-,+,-,-,+,+,+,-,+,-,+,-,+,+,-,-,+
I231,s1089434,-,-,+,-,-,-,-,+,-,-,+,+,+,+,+,+,-,-,+,+,-,+,-
I231,s4799769,+,-,-,+,-,-,+,-,-,+,+,+,+,-,+,-,-,-,+,+,-,-,+
I231,s38170,-,-,-,-,-,-,-,+,-,-,+,-,+,-,+,-,-,-,+,+,-,+,-
I232,s6869254,+,+,-,+,-,-,-,+,+,-,+,-,-,-,+,-,-,-,-,-,+,+,-
I232,s2183366,-,+,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-,-,-,+,+,-
I232,s2773446,-,+,-,+,-,+,-,-,+,-,+,-,-,-,+,+,+,-,-,-,+,+,-
I232,s2805826,-,+,-,+,-,+,-,+,+,-,+,-,-,-,-,-,+,-,-,-,-,+,-
I232,s6832454,+,+,-,+,-,-,-,-,+,-,-,-,-,-,+,-,+,-,-,-,+,+,-
I232,s2675010,-,+,-,+,-,-,-,+,+,-,+,-,-,-,+,-,+,-,-,-,-,+,-
I233,s7520736,+,+,+,-,-,+,-,+,+,-,-,-,-,-,+,+,+,+,-,-,-,-,-
I233,s8008165,+,+,+,+,-,+,-,-,-,+,+,-,-,-,+,+,+,+,-,-,+,-,+
I233,s8008166,+,+,+,+,-,+,-,-,-,+,+,-,-,-,+,+,+,+,-,-,+,+,-
I233,s8065420,+,+,+,+,-,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+,+,-,-
I233,s7508448,+,+,+,-,-,+,-,+,-,-,+,-,-,-,+,+,+,+,-,-,-,-,-
I233,s7475622,+,+,+,-,-,+,-,-,-,-,+,-,-,-,+,+,-,+,-,-,+,+,-
I234,s2051948,-,-,+,+,+,+,+,-,+,-,-,+,+,+,+,-,+,+,-,+,+,-,-
I234,s1032996,-,-,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+,-,-,+,-,-
I234,s710500,-,-,-,+,-,+,-,+,+,-,+,-,+,+,+,-,+,+,-,-,+,-,-
I234,s7099200,+,+,-,+,+,-,-,-,+,-,+,-,-,+,+,-,+,-,-,-,-,-,-
I234,s918280,-,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-
I234,s7291684,+,+,-,+,+,+,+,-,+,-,-,-,-,+,+,-,-,+,-,-,+,-,-
I235,s1912242,-,-,+,+,+,-,+,-,-,+,-,+,+,-,+,+,-,+,+,-,-,+,-
I235,s336176,-,-,-,-,+,-,+,-,-,+,-,-,-,-,+,-,-,+,+,-,-,-,-
I235,s862491,-,-,-,+,+,-,+,-,-,+,-,+,-,-,+,-,-,-,+,+,-,+,+
I235,s2043184,-,-,+,+,+,+,+,-,-,+,-,+,+,-,+,-,-,+,+,-,-,-,-
I235,s1911160,-,-,+,+,+,-,+,-,-,+,-,+,-,-,+,-,+,+,+,+,-,-,-
I235,s862521,-,-,-,+,+,-,+,-,-,+,-,+,-,-,+,-,-,+,+,+,-,-,+
I235,s798002,-,-,-,+,+,-,-,-,-,+,-,+,+,-,+,-,-,+,+,-,-,+,-
I236,s5175758,+,-,-,+,+,+,-,+,+,+,+,+,-,-,+,+,+,-,-,+,+,+,-
I236,s2509150,-,+,-,-,+,+,-,-,+,-,-,+,-,-,+,-,+,-,+,+,+,+,-
I236,s937852,-,-,-,+,+,+,-,-,+,-,-,+,+,+,+,-,+,+,+,+,+,-,-
I236,s936782,-,-,-,+,+,+,-,-,+,-,-,+,-,+,+,-,+,-,-,+,+,+,-
I236,s8048092,+,+,+,+,-,+,-,+,+,-,-,+,+,-,+,+,+,-,+,+,+,-,-
I236,s1984862,-,-,+,+,+,+,-,-,+,-,-,+,-,-,+,-,+,-,+,+,+,+,-
I236,s6184030,+,-,+,+,+,+,-,-,+,-,+,+,+,-,-,-,+,-,+,+,+,+,-
I237,s4368125,+,-,-,-,-,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,+,-,+
I237,s1191591,-,-,+,-,-,+,-,-,-,+,-,+,+,+,-,+,-,+,-,-,+,+,+
I237,s4629237,+,-,-,-,+,+,-,+,-,+,-,-,-,+,-,+,+,+,+,-,+,-,+
I237,s4601535,+,-,-,-,+,+,-,-,-,+,+,-,+,+,-,+,-,+,+,+,+,+,+
I237,s300789,-,-,-,-,+,-,-,+,-,-,+,-,+,+,-,+,+,+,+,-,+,-,+
I237,s175863,-,-,-,-,-,+,-,+,-,+,-,+,+,+,-,+,+,+,+,-,+,+,+
I237,s667303,-,-,-,+,-,+,-,-,-,+,-,+,+,+,-,+,-,+,-,-,+,+,+
I238,s3224171,-,+,+,-,-,-,+,-,-,+,+,-,-,+,-,-,+,+,-,+,-,+,+
I238,s7565411,+,+,+,-,-,+,+,-,+,+,+,-,-,-,-,-,+,+,-,-,-,+,+
I238,s225827,-,-,-,-,-,+,+,-,+,+,+,-,-,+,-,-,-,+,-,-,-,+,+
I238,s3224162,-,+,+,-,-,-,+,-,-,+,+,-,-,+,-,-,+,+,-,-,-,+,-
I238,s3219499,-,+,+,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-,+,-,+,+
I238,s2191971,-,+,-,-,-,-,+,-,+,+,+,-,-,+,-,-,+,+,-,-,-,+,+
I238,s3486435,-,+,+,-,+,-,+,-,-,+,+,-,-,+,-,+,+,+,-,-,-,+,+
I239,s6603855,+,+,-,-,+,-,-,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,+
I239,s6669678,+,+,-,-,+,-,+,+,+,-,-,-,+,-,+,-,+,+,-,+,+,+,-
