language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I172,s1383410,-,-,+,-,+,-,+,-,-,-,+,+,-,+,+,+,+,+,+,-,-,+,-
I173,s5068552,+,-,-,+,+,-,+,-,+,-,+,-,+,+,+,-,-,-,-,+,-,-,-
I173,s7623497,+,+,+,-,+,-,-,-,+,-,+,-,-,+,+,-,+,-,-,+,-,-,+
I173,s3102536,-,+,-,+,+,+,+,-,+,-,+,-,+,+,+,-,+,-,-,+,-,-,-
I173,s4473513,+,-,-,-,+,-,-,-,+,-,-,-,-,+,-,+,-,+,-,+,-,-,+
I173,s357961,-,-,-,-,+,-,+,-,+,+,+,-,+,+,-,-,+,-,-,+,-,-,+
I173,s4543309,+,-,-,-,+,-,+,-,+,-,+,-,-,+,+,-,+,-,-,+,+,-,+
I173,s475672,-,-,-,-,+,+,+,-,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-
I174,s7496081,+,+,+,-,-,+,-,-,+,+,-,-,-,-,+,+,-,-,+,-,-,-,+
I174,s8074081,+,+,+,+,-,+,+,-,-,+,+,-,-,+,+,-,+,+,-,-,-,-,+
I174,s7827859,+,+,+,-,+,+,+,-,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+
I174,s7549475,+,+,+,-,-,+,+,-,-,+,+,-,-,+,-,-,-,+,-,-,-,+,+
I174,s8353569,+,+,+,+,+,+,+,-,+,+,+,-,+,+,+,-,-,+,-,-,-,-,+
I174,s8020836,+,+,+,+,-,+,-,-,+,+,-,-,-,+,+,-,+,+,-,-,+,-,-
I174,s8283017,+,+,+,+,+,+,-,-,+,+,-,-,-,+,+,+,-,-,-,+,-,-,+
I175,s5781202,+,-,+,+,-,-,-,-,-,+,+,-,+,+,-,+,+,-,+,-,-,+,-
I175,s6011094,+,-,+,+,-,+,+,+,-,+,+,+,-,-,-,+,+,-,+,-,+,+,-
I175,s1652946,-,-,+,+,-,-,+,-,-,+,+,+,-,-,-,+,+,-,+,-,-,+,-
I175,s5894786,+,-,+,+,-,-,+,+,+,+,+,-,-,+,-,+,-,-,-,-,-,+,-
I175,s1686226,-,-,+,+,-,-,+,+,-,+,+,+,-,+,-,+,+,-,+,-,-,+,-
I175,s1604194,-,-,+,+,-,-,-,-,+,+,+,+,-,+,-,-,+,+,-,-,-,+,-
I175,s1613970,-,-,+,+,-,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,-
I176,s4794360,+,-,-,+,-,-,+,-,-,+,-,-,+,+,+,+,+,+,+,+,-,-,-
I176,s5332336,+,-,+,-,-,-,+,-,+,-,+,+,+,-,+,-,+,+,+,-,-,-,-
I176,s4666749,+,-,-,-,+,+,+,-,-,+,+,-,+,-,+,-,+,+,+,+,+,-,+
I176,s5797233,+,-,+,+,-,-,-,-,+,+,+,-,+,-,+,-,+,+,+,-,-,-,+
I176,s6862096,+,+,-,+,-,-,-,+,-,+,+,-,+,-,+,-,-,-,+,-,-,-,-
I176,s5799121,+,-,+,+,-,-,-,-,+,+,+,+,+,-,-,+,+,-,+,-,-,-,+
I176,s1373525,-,-,+,-,+,-,-,+,+,+,+,-,+,-,+,-,+,-,+,-,+,-,+
I176,s5549564,+,-,+,-,+,-,-,+,-,+,-,+,+,-,+,+,+,+,+,+,+,-,-
I177,s7708457,+,+,+,-,+,-,+,+,-,-,+,+,+,+,+,-,-,+,-,+,-,-,+
I177,s3905706,-,+,+,+,-,+,+,+,-,-,+,+,-,-,-,+,-,+,-,+,-,+,-
I177,s1571342,-,-,+,-,+,+,+,+,+,+,+,+,-,+,-,-,-,-,-,+,+,+,-
I177,s3537180,-,+,+,-,+,-,+,+,+,+,+,+,-,-,+,-,-,-,+,+,+,-,-
I177,s5897048,+,-,+,+,-,-,+,+,+,+,+,+,-,+,+,-,+,-,+,+,-,-,-
I177,s7731208,+,+,+,-,+,-,+,+,+,+,+,+,-,-,-,-,-,-,-,+,-,-,-
I177,s7724221,+,+,+,-,+,-,+,+,+,-,+,+,+,-,-,+,-,+,+,+,+,-,+
I177,s3533754,-,+,+,-,+,-,+,+,+,+,-,+,-,+,+,+,-,+,+,+,-,+,-
I178,s5939614,+,-,+,+,-,+,-,+,-,+,-,-,-,-,+,+,-,-,+,+,+,+,-
I178,s5996815,+,-,+,+,-,+,+,+,-,-,-,-,-,-,+,-,-,-,-,+,+,+,+
I178,s1935770,-,-,+,+,+,-,+,+,-,-,-,+,-,-,+,+,-,-,+,+,-,+,-
I178,s5941507,+,-,+,+,-,+,-,+,-,+,-,+,-,-,+,-,-,-,-,-,-,+,+
I178,s7903631,+,+,+,+,-,-,-,+,-,-,+,+,-,-,+,+,-,-,-,+,+,+,+
I178,s5967119,+,-,+,+,-,+,+,-,-,-,-,+,+,-,+,-,-,-,-,+,+,+,+
I178,s3210379,-,+,+,-,-,-,-,+,+,+,+,+,+,-,-,+,-,-,-,+,-,+,+
I178,s7309646,+,+,-,+,+,+,+,+,-,-,-,+,-,-,+,-,+,-,-,+,+,+,-
I179,s5072034,+,-,-,+,+,-,+,-,+,+,-,-,+,-,-,+,-,+,-,-,-,+,-
I179,s872720,-,-,-,+,+,-,+,-,+,-,+,-,-,-,+,-,-,-,+,-,-,-,-
I179,s5058960,+,-,-,+,+,-,+,-,-,+,+,-,-,-,+,+,-,-,+,-,-,-,-
I179,s5585388,+,-,+,-,+,-,+,-,-,+,+,+,-,-,+,+,+,+,-,+,+,-,-
I179,s70112,-,-,-,-,-,-,+,-,-,-,+,-,-,-,+,+,+,+,-,-,-,-,-
I179,s5878212,+,-,+,+,-,-,+,+,-,+,+,-,-,-,+,+,+,-,-,-,+,-,-
I179,s789892,-,-,-,+,+,-,-,-,-,-,-,+,+,-,+,+,-,-,-,-,+,-,-
I179,s374982,-,-,-,-,+,-,+,+,-,+,+,+,-,-,-,+,+,-,-,-,+,+,-
I180,s3856066,-,+,+,+,-,+,-,+,+,-,+,-,+,+,-,+,+,-,-,-,-,+,-
I180,s3895202,-,+,+,+,-,+,+,-,+,+,-,+,+,+,+,+,-,+,-,-,-,+,-
I180,s3550656,-,+,+,-,+,+,-,-,-,+,-,+,+,-,+,+,+,-,-,-,-,-,-
I180,s3400960,-,+,+,-,-,+,+,+,+,+,-,-,+,-,+,-,-,-,-,-,-,-,-
I180,s3569699,-,+,+,-,+,+,-,-,+,+,+,+,-,-,-,-,-,+,-,-,-,+,+
I180,s4073622,-,+,+,+,+,+,-,-,-,+,-,+,-,-,-,+,-,-,+,-,+,+,-
I180,s681607,-,-,-,+,-,+,-,-,+,+,-,-,+,+,-,+,-,-,-,-,+,+,+
I180,s2753410,-,+,-,+,-,+,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,-
I181,s5044976,+,-,-,+,+,-,-,+,+,+,+,+,-,+,-,+,+,+,+,-,-,-,-
I181,s154081,-,-,-,-,-,+,-,-,+,-,+,+,-,-,+,+,+,+,-,-,-,-,+
I181,s4762469,+,-,-,+,-,-,-,+,-,+,-,+,-,+,+,-,+,+,-,-,+,-,+
I181,s4483425,+,-,-,-,+,-,-,-,+,+,-,+,-,-,+,-,+,+,-,-,-,-,+
I181,s321761,-,-,-,-,+,-,-,+,+,+,-,+,-,-,-,+,+,+,-,-,-,-,+
I181,s4200743,+,-,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,-,-,+,+,+
I181,s5164017,+,-,-,+,+,+,-,+,+,-,-,+,-,+,+,+,+,+,+,-,-,-,+
I181,s2407413,-,+,-,-,+,-,-,+,-,+,+,+,-,+,+,+,+,+,+,-,+,-,+
I182,s4700681,+,-,-,-,+,+,+,+,-,+,+,+,-,+,-,-,-,-,-,+,-,-,+
I182,s563849,-,-,-,+,-,-,-,+,-,-,+,+,-,+,-,+,-,-,-,+,-,-,+
I182,s5156377,+,-,-,+,+,+,-,+,-,+,-,+,+,+,-,-,-,-,+,+,-,-,+
I182,s7059537,+,+,-,+,-,+,+,+,-,+,+,+,-,-,-,-,+,-,+,-,-,-,+
I182,s2566281,-,+,-,-,+,+,+,-,-,+,-,+,-,-,-,+,-,-,-,+,-,-,+
I182,s6433946,+,+,-,-,-,+,-,-,-,+,-,+,+,-,-,+,-,-,+,+,-,+,-
I182,s5664815,+,-,+,-,+,+,-,-,+,+,+,-,-,-,-,-,-,+,-,+,+,+,+
I182,s4373017,+,-,-,-,-,+,-,+,-,+,+,+,-,+,-,-,-,-,+,+,-,-,+
I183,s36334,-,-,-,-,-,-,-,+,-,-,-,+,+,-,+,+,+,+,-,+,+,+,-
I183,s1363046,-,-,+,-,+,-,-,+,+,-,-,+,+,-,-,-,+,+,-,-,+,+,-
I183,s322637,-,-,-,-,+,-,-,+,+,+,-,+,+,-,-,-,+,-,-,+,+,-,+
I183,s281935,-,-,-,-,+,-,-,-,+,-,-,+,+,-,+,-,+,-,-,+,+,+,+
I183,s1359900,-,-,+,-,+,-,-,+,+,-,-,-,-,-,-,-,-,-,+,+,+,-,-
I183,s1633657,-,-,+,+,-,-,-,+,+,+,-,+,+,-,+,-,+,+,+,+,-,-,+
I183,s444486,-,-,-,-,+,+,-,+,+,-,-,+,-,-,-,-,+,-,-,-,+,+,-
I183,s1066447,-,-,+,-,-,-,-,-,+,-,-,-,+,-,+,+,+,-,-,+,+,+,+
I184,s2869375,-,+,-,+,-,+,+,+,+,-,-,+,-,-,-,-,+,+,+,+,+,+,+
I184,s3552873,-,+,+,-,+,+,-,-,-,+,+,-,+,+,-,-,+,+,-,+,-,-,+
I184,s2296568,-,+,-,-,-,+,+,-,-,-,-,+,-,+,-,+,+,+,+,+,-,-,-
I184,s7055409,+,+,-,+,-,+,+,+,-,+,-,+,-,-,-,-,-,+,+,-,-,-,+
I184,s2494132,-,+,-,-,+,+,-,-,-,-,-,+,+,+,-,+,-,+,+,-,+,-,-
I184,s1779781,-,-,+,+,-,+,+,-,-,+,-,+,-,-,-,-,+,-,-,-,+,-,+
I184,s6956159,+,+,-,+,-,+,-,-,-,+,-,-,+,-,-,-,+,+,+,+,+,+,+
I184,s437838,-,-,-,-,+,+,-,+,-,+,-,+,+,+,-,-,+,-,-,+,+,+,-
I185,s3713297,-,+,+,+,-,-,-,+,-,+,-,+,-,-,+,-,-,-,+,-,-,-,+
I185,s5811229,+,-,+,+,-,-,-,+,-,+,-,+,+,-,-,-,-,-,+,+,+,-,+
I185,s704573,-,-,-,+,-,+,-,+,+,-,-,-,-,-,-,-,-,+,+,+,+,-,+
I185,s6852117,+,+,-,+,-,-,-,+,-,-,-,+,+,+,-,-,-,-,+,-,+,-,+
I185,s2656749,-,+,-,+,-,-,-,+,-,-,-,+,-,-,+,+,+,+,-,+,+,-,+
I185,s3672376,-,+,+,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,+,+,-,-,-
I185,s7112181,+,+,-,+,+,-,-,+,-,-,-,-,+,-,+,+,+,+,+,-,+,-,+
I185,s7113878,+,+,-,+,+,-,-,+,-,-,-,+,+,-,-,+,-,-,+,-,+,+,-
I186,s1109920,-,-,+,-,-,-,-,+,+,+,-,+,+,+,+,+,-,+,-,-,-,-,-
I186,s1163908,-,-,+,-,-,-,+,+,+,-,-,-,-,+,-,+,-,-,-,-,+,-,-
I186,s1418660,-,-,+,-,+,-,+,+,-,+,-,-,+,-,+,+,-,+,-,-,+,-,-
I186,s1410981,-,-,+,-,+,-,+,+,-,-,-,-,+,+,+,+,-,+,-,-,+,-,+
I186,s3361780,-,+,+,-,-,+,+,-,+,-,-,+,-,+,+,+,+,+,+,-,+,-,-
I186,s1156548,-,-,+,-,-,-,+,+,-,+,-,-,+,-,+,+,+,-,-,-,+,-,-
I186,s3507109,-,+,+,-,+,-,+,+,-,-,-,-,-,+,+,+,-,+,-,-,+,-,+
I186,s4026276,-,+,+,+,+,-,+,-,+,+,-,+,+,+,+,+,-,+,-,-,+,-,-
I187,s1318663,-,-,+,-,+,-,-,-,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+
I187,s266063,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,-,+,-,-,+,+,+,+
I187,s2369319,-,+,-,-,+,-,-,-,-,+,-,-,+,+,+,-,-,+,-,-,+,+,+
I187,s331031,-,-,-,-,+,-,+,-,-,-,-,+,+,-,+,-,-,-,+,-,+,+,+
I187,s265735,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,+,+,+
I187,s892679,-,-,-,+,+,-,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,+
I187,s1347455,-,-,+,-,+,-,-,+,-,-,-,+,+,+,+,-,+,+,+,+,+,+,+
I187,s52545,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+,-,+,-,-,-,-,-,+
I188,s841002,-,-,-,+,+,-,-,+,+,-,+,-,+,-,+,-,-,+,-,+,-,+,-
I188,s5103406,+,-,-,+,+,-,+,+,+,-,+,+,+,+,+,-,-,+,-,+,+,+,-
I188,s5053802,+,-,-,+,+,-,+,-,-,-,+,+,+,-,+,-,+,+,-,+,-,+,-
I188,s1957120,-,-,+,+,+,-,+,+,+,-,+,+,+,-,+,-,-,-,-,-,-,-,-
I188,s2915628,-,+,-,+,+,-,-,-,+,+,+,+,+,-,+,-,-,+,-,+,+,-,-
I188,s5070726,+,-,-,+,+,-,+,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-
I188,s818988,-,-,-,+,+,-,-,-,+,+,+,+,+,+,+,-,-,+,-,+,+,-,-
I188,s6053165,+,-,+,+,+,-,-,-,+,-,+,+,+,-,+,-,-,+,-,+,+,-,+
I189,s783550,-,-,-,+,-,+,+,+,+,+,+,-,+,-,-,+,-,+,+,+,+,+,-
I189,s5239475,+,-,-,+,+,+,+,+,+,+,+,-,-,+,-,+,-,+,+,-,-,+,+
I189,s5016224,+,-,-,+,+,-,-,+,-,-,-,+,-,+,-,+,-,+,-,-,-,-,-
I189,s1962682,-,-,+,+,+,-,+,+,+,+,+,-,-,+,-,+,-,+,+,+,-,+,-
I189,s1682096,-,-,+,+,-,-,+,+,-,+,-,+,-,+,-,+,-,+,+,-,-,-,-
I189,s5014196,+,-,-,+,+,-,-,+,-,-,-,-,-,+,-,+,-,+,+,-,+,-,-
I189,s5224506,+,-,-,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,+,+,-,+,-
I189,s7192296,+,+,-,+,+,-,+,+,-,+,+,+,+,+,-,+,+,+,-,+,-,-,-
I190,s453767,-,-,-,-,+,+,-,+,+,+,-,+,+,-,-,+,-,-,-,-,+,+,+
I190,s6745221,+,+,-,-,+,+,-,+,+,+,-,+,+,-,-,+,-,-,-,-,+,-,+
I190,s289990,-,-,-,-,+,-,-,-,+,+,-,+,+,-,-,+,+,-,-,-,+,+,-
I190,s6716900,+,+,-,-,+,+,-,-,+,+,+,+,+,-,+,+,+,+,-,-,+,-,-
I190,s4598916,+,-,-,-,+,+,-,-,-,+,-,+,+,-,-,+,-,-,-,-,+,-,-
I190,s2550949,-,+,-,-,+,+,-,+,+,+,-,+,+,-,-,+,-,+,-,-,+,-,+
I190,s2617029,-,+,-,-,+,+,+,+,+,+,-,+,+,+,-,+,+,-,-,-,+,-,+
I190,s433744,-,-,-,-,+,+,-,+,-,-,+,+,+,+,-,-,+,-,+,-,-,-,-
I191,s724694,-,-,-,+,-,+,+,-,-,-,-,+,+,+,-,+,+,-,+,-,+,+,-
I191,s4916934,+,-,-,+,-,+,+,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,-
I191,s603862,-,-,-,+,-,-,+,-,-,+,+,-,+,+,-,+,+,-,+,-,+,+,-
I191,s2821763,-,+,-,+,-,+,+,-,-,-,-,+,+,+,-,+,-,-,-,-,-,+,+
I191,s6948551,+,+,-,+,-,+,-,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,+
I191,s2819782,-,+,-,+,-,+,+,-,-,-,-,-,+,+,-,+,+,-,-,-,+,+,-
I191,s2787029,-,+,-,+,-,+,-,+,-,-,-,-,+,+,-,+,+,-,+,-,+,-,+
I191,s2837632,-,+,-,+,-,+,+,-,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-
I192,s1072912,-,-,+,-,-,-,-,-,+,-,+,+,+,+,+,-,-,-,+,-,-,-,-
I192,s1987916,-,-,+,+,+,+,-,-,+,-,+,-,+,-,+,-,+,-,-,+,+,-,-
I192,s3153248,-,+,+,-,-,-,-,-,-,-,+,+,+,-,+,-,+,+,-,-,-,-,-
I192,s1996636,-,-,+,+,+,+,-,-,+,+,+,-,+,+,+,-,+,-,+,+,+,-,-
I192,s3562840,-,+,+,-,+,+,-,-,+,-,+,+,+,-,+,-,+,-,+,+,-,-,-
I192,s15742,-,-,-,-,-,-,-,-,-,+,+,+,+,-,+,-,+,+,+,+,+,+,-
I192,s2022764,-,-,+,+,+,+,-,+,+,-,+,+,+,-,+,-,+,+,-,+,+,-,-
I192,s3964248,-,+,+,+,+,-,-,-,+,+,+,+,+,-,+,-,+,-,+,+,-,-,-
I193,s7103025,+,+,-,+,+,-,-,-,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+
I193,s8151057,+,+,+,+,+,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,+
I193,s7079473,+,+,-,+,+,-,-,-,-,-,-,-,+,+,-,-,-,+,+,-,-,-,+
I193,s8348252,+,+,+,+,+,+,+,-,+,+,-,-,-,+,-,-,+,-,+,+,+,-,-
I193,s7169617,+,+,-,+,+,-,+,-,+,+,-,-,+,+,-,-,+,-,+,-,-,-,+
I193,s8151573,+,+,+,+,+,-,-,-,+,+,-,-,-,+,-,-,-,-,+,-,+,-,+
I193,s7332400,+,+,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,+,-,-,-,-
I193,s7151664,+,+,-,+,+,-,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-
I194,s3991051,-,+,+,+,+,-,-,+,+,+,-,-,+,+,-,-,-,-,-,+,-,+,+
I194,s8170715,+,+,+,+,+,-,-,+,-,+,-,+,+,-,-,+,+,-,+,+,-,+,+
I194,s8103627,+,+,+,+,-,+,+,+,-,+,-,-,+,+,-,+,+,-,-,+,-,+,+
I194,s3130947,-,+,-,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,-,-,+,+
I194,s3828570,-,+,+,+,-,+,-,-,+,+,-,+,-,+,+,-,+,-,+,+,-,+,-
I194,s3059243,-,+,-,+,+,+,-,+,-,+,-,+,+,+,-,-,-,+,-,+,-,+,+
I194,s4894571,+,-,-,+,-,+,-,+,-,+,-,+,+,+,+,-,+,+,-,+,-,+,+
I194,s7119887,+,+,-,+,+,-,-,+,-,+,-,-,+,-,-,-,-,-,-,+,+,+,+
I195,s1021598,-,-,-,+,+,+,+,+,-,-,+,-,+,+,-,+,-,-,+,+,+,+,-
I195,s448894,-,-,-,-,+,+,-,+,+,-,+,+,-,-,+,-,+,+,+,+,+,+,-
I195,s455774,-,-,-,-,+,+,-,+,+,+,+,-,+,-,-,-,+,-,+,+,+,+,-
I195,s5682302,+,-,+,-,+,+,-,+,-,+,+,-,+,-,-,-,+,+,+,+,+,+,-
I195,s6141958,+,-,+,+,+,-,+,+,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-
I195,s2080294,-,-,+,+,+,+,+,+,-,+,+,+,+,+,-,-,-,+,-,-,+,+,-
I195,s1033988,-,-,-,+,+,+,+,+,+,-,-,-,+,+,+,-,-,-,-,-,+,-,-
I195,s3666463,-,+,+,-,+,+,+,+,+,+,+,-,-,+,-,-,-,-,+,+,+,+,+
I196,s273213,-,-,-,-,+,-,-,-,-,+,-,+,-,+,+,-,-,+,+,+,+,-,+
I196,s1321740,-,-,+,-,+,-,-,-,-,+,-,+,-,+,+,-,-,-,-,+,+,-,-
I196,s4993822,+,-,-,+,+,-,-,-,-,+,+,-,-,+,+,-,-,-,+,+,+,+,-
I196,s4501436,+,-,-,-,+,-,-,+,-,+,-,+,+,+,+,+,-,+,+,+,+,-,-
I196,s3018300,-,+,-,+,+,+,-,-,-,-,-,+,+,+,-,-,-,+,+,+,+,-,-
I196,s8286009,+,+,+,+,+,+,-,-,+,+,-,+,+,+,+,-,-,+,+,+,-,-,+
I196,s1850285,-,-,+,+,+,-,-,-,-,+,+,+,-,+,+,+,-,+,-,+,+,-,+
I196,s1195805,-,-,+,-,-,+,-,-,-,+,+,+,+,+,+,-,-,-,+,+,+,-,+
I197,s5972004,+,-,+,+,-,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-
I197,s5989930,+,-,+,+,-,+,+,-,+,+,-,-,+,+,-,-,-,+,-,+,-,+,-
I197,s6014010,+,-,+,+,-,+,+,+,+,-,-,-,+,-,-,-,-,+,+,+,-,+,-
I197,s754294,-,-,-,+,-,+,+,+,-,-,-,-,-,+,-,-,+,+,+,-,+,+,-
I197,s4792610,+,-,-,+,-,-,+,-,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-
I197,s4808946,+,-,-,+,-,-,+,-,+,+,-,-,-,-,-,+,+,+,+,-,-,+,-
I197,s4933691,+,-,-,+,-,+,+,-,+,-,-,+,-,-,-,-,-,+,+,+,-,+,+
I197,s8348950,+,+,+,+,+,+,+,-,+,+,-,-,+,-,+,-,-,-,+,-,+,+,-
I198,s5173493,+,-,-,+,+,+,-,+,+,+,+,-,-,-,-,+,+,+,+,-,+,-,+
I198,s4126837,-,+,+,+,+,+,-,+,+,+,+,+,-,-,-,-,+,+,+,-,+,-,+
I198,s5698039,+,-,+,-,+,+,-,+,+,+,+,-,-,-,+,+,+,+,+,-,+,+,+
I198,s1505975,-,-,+,-,+,+,-,+,+,+,+,+,-,+,-,+,-,+,+,-,+,+,+
I198,s5699671,+,-,+,-,+,+,-,+,+,+,+,+,-,-,-,-,+,-,+,-,+,+,+
I198,s1243303,-,-,+,-,-,+,-,+,+,+,+,+,-,-,-,+,-,+,-,-,+,+,+
I198,s4634901,+,-,-,-,+,+,-,+,-,+,+,+,-,-,+,-,-,-,+,-,+,-,+
I198,s7123255,+,+,-,+,+,-,-,+,-,+,+,-,-,-,+,-,-,+,+,-,+,+,+
I199,s6295511,+,+,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,-,+,-,+,+,+
I199,s7371974,+,+,+,-,-,-,-,-,+,+,+,+,+,-,-,+,+,-,-,-,+,+,-
I199,s6825855,+,+,-,+,-,-,-,-,-,+,-,-,+,+,+,-,+,+,+,+,+,+,+
I199,s8154615,+,+,+,+,+,-,-,-,+,+,-,+,+,-,+,+,+,+,+,-,+,+,+
I199,s8024050,+,+,+,+,-,+,-,-,+,+,-,+,+,+,+,+,+,+,+,-,-,+,-
I199,s7876593,+,+,+,+,-,-,-,-,-,+,-,+,+,+,+,+,+,+,+,-,-,-,+
I199,s1187535,-,-,+,-,-,+,-,-,-,-,+,+,+,+,-,+,+,-,-,+,+,+,+
I199,s3149821,-,+,+,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,-,+
I200,s3908684,-,+,+,+,-,+,+,+,-,+,-,-,+,-,-,-,+,-,-,+,+,-,-
I200,s3060877,-,+,-,+,+,+,-,+,-,+,+,-,+,-,-,+,-,-,-,+,+,-,+
I200,s4133380,-,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-,-
I200,s3683589,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,-,-,-,-,-,+,-,+
I200,s8356613,+,+,+,+,+,+,+,+,-,-,-,-,-,+,+,-,-,-,-,-,+,-,+
I200,s7930061,+,+,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,+,+,-,+
I200,s3838213,-,+,+,+,-,+,-,+,-,-,+,-,-,-,+,-,-,-,-,-,+,-,+
I200,s6816068,+,+,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-
I201,s3600040,-,+,+,-,+,+,-,+,+,+,-,+,+,+,-,+,-,+,-,+,-,-,-
I201,s3334726,-,+,+,-,-,+,-,+,+,+,-,-,-,+,-,-,+,-,-,-,+,+,-
I201,s4056773,-,+,+,+,+,-,+,+,+,+,-,-,+,+,-,+,+,-,-,-,+,-,+
I201,s3433187,-,+,+,-,+,-,-,-,+,+,-,-,-,+,-,+,+,+,-,-,-,+,+
I201,s8318662,+,+,+,+,+,+,-,+,+,+,-,+,+,+,-,+,+,-,-,-,+,+,-
I201,s7792356,+,+,+,-,+,+,-,+,+,+,-,-,+,+,-,+,+,+,-,-,+,-,-
I201,s3469029,-,+,+,-,+,-,-,+,+,+,-,+,+,+,-,+,+,+,-,-,+,-,+
I201,s8119968,+,+,+,+,-,+,+,+,+,+,-,-,+,+,-,+,-,+,-,-,-,-,-
I202,s7161808,+,+,-,+,+,-,+,-,+,-,-,-,+,+,+,+,+,-,+,-,-,-,-
I202,s4784838,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-,+,+,-,-,-,+,+,-
I202,s836311,-,-,-,+,+,-,-,+,+,-,-,-,-,+,-,+,+,-,+,-,+,+,+
I202,s6357956,+,+,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-
I202,s4671430,+,-,-,-,+,+,+,-,+,-,-,-,+,+,+,+,+,-,-,-,+,+,-
I202,s4805442,+,-,-,+,-,-,+,-,+,-,+,-,-,+,+,-,+,-,-,-,-,+,-
I202,s4806624,+,-,-,+,-,-,+,-,+,-,+,-,+,+,+,+,+,+,-,-,-,-,-
I202,s5183077,+,-,-,+,+,+,+,-,-,-,+,-,+,+,-,-,+,+,-,-,+,-,+
I203,s6390127,+,+,-,-,-,-,+,+,-,-,-,-,-,-,+,-,+,+,-,+,+,+,+
I203,s7595426,+,+,+,-,-,+,+,+,+,+,-,-,+,-,+,+,-,+,-,-,-,+,-
I203,s7766507,+,+,+,-,+,+,-,+,-,-,-,-,-,-,+,+,+,+,-,+,-,+,+
I203,s4432448,+,-,-,-,-,+,+,+,-,+,-,-,-,+,-,-,+,-,-,-,-,-,-
I203,s6480687,+,+,-,-,-,+,-,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+
I203,s3220010,-,+,+,-,-,-,+,-,-,+,-,-,-,+,-,-,-,+,-,+,-,+,-
I203,s3378819,-,+,+,-,-,+,+,+,-,-,-,+,+,+,-,+,-,-,-,-,-,+,+
I203,s7862531,+,+,+,-,+,+,+,+,+,+,+,+,-,-,+,-,-,-,-,-,-,+,+
I204,s3904279,-,+,+,+,-,+,+,+,-,-,+,-,-,+,+,-,-,-,+,-,+,+,+
I204,s1291555,-,-,+,-,-,+,+,+,-,+,+,-,+,-,+,-,-,+,-,-,-,+,+
I204,s2830603,-,+,-,+,-,+,+,-,-,+,+,-,-,-,+,-,-,-,-,+,-,+,+
I204,s1217792,-,-,+,-,-,+,-,+,-,-,+,-,+,-,+,-,-,-,-,-,-,-,-
I204,s6406051,+,+,-,-,-,-,+,+,-,+,+,+,+,+,+,+,-,+,-,-,-,+,+
I204,s2037153,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,+,-,+,-,-,-,-,+
I204,s1676195,-,-,+,+,-,-,+,+,-,-,+,-,-,+,+,+,-,+,-,-,-,+,+
I204,s1695009,-,-,+,+,-,-,+,+,+,-,+,+,+,-,+,-,-,+,-,-,-,-,+
I205,s7280152,+,+,-,+,+,+,+,-,-,-,+,-,+,+,-,-,-,-,+,+,-,-,-
I205,s3050772,-,+,-,+,+,+,-,+,-,-,-,+,+,-,+,-,-,-,+,-,+,-,-
I205,s7211032,+,+,-,+,+,+,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-,-,-
I205,s7143876,+,+,-,+,+,-,+,-,-,-,-,-,-,-,+,+,+,-,-,-,+,-,-
