language,label,anterior,labial,back,high,ATR,lateral,distributed,LONG,spread,low,syllabic,continuant,nasal,sonorant,coronal,tense,constr,vocalic,strident,EXTRA,consonantal,voice,round
I214,s1114116,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I214,s6358276,+,+,-,-,-,-,+,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-
I214,s787204,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I214,s4456710,+,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I214,s1116438,-,-,+,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,+,-,+,+,-
I214,s786708,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-
I214,s4719110,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I214,s1968006,-,-,+,+,+,+,-,-,-,-,-,-,+,+,+,+,-,-,-,-,+,+,-
I214,s7143814,+,+,-,+,+,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I214,s6291460,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I214,s4982788,+,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I214,s1051030,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I214,s4456582,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I214,s6556166,+,+,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I214,s2689026,-,+,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-
I215,s6160902,+,-,+,+,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I215,s4456980,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-
I215,s8136804,+,+,+,+,+,-,-,-,-,+,-,+,-,-,-,-,+,+,-,-,+,-,-
I215,s2099236,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-
I215,s4784646,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I215,s4456452,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I215,s1050692,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-
I215,s4588806,+,-,-,-,+,+,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,+,-
I215,s66470,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-
I215,s2097414,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I215,s3025222,-,+,-,+,+,+,-,-,-,+,-,+,-,-,+,-,+,-,-,-,+,+,-
I215,s4720198,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,+,+,-
I215,s5055238,+,-,-,+,+,-,+,-,-,+,-,-,-,+,+,-,-,-,-,-,+,+,-
I215,s7866630,+,+,+,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I215,s4212740,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I215,s5508608,+,-,+,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-
I215,s788738,-,-,-,+,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I215,s7340295,+,+,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+
I215,s6619908,+,+,-,-,+,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I216,s5047044,+,-,-,+,+,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I216,s391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,+
I216,s4259878,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-
I216,s4194838,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,+,-
I216,s5310726,+,-,+,-,-,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I216,s270980,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,+,-,-
I216,s6029958,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I216,s3473927,-,+,+,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,+
I216,s4981766,+,-,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I216,s4457984,+,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-
I216,s6638102,+,+,-,-,+,-,+,-,+,-,-,+,-,+,-,-,-,-,+,-,+,+,-
I216,s7078934,+,+,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,+,+,-
I216,s7143686,+,+,-,+,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I216,s6308497,+,+,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-,+,-,-,-,+
I216,s5278597,+,-,+,-,-,-,-,+,-,-,-,+,-,+,+,+,-,-,-,-,+,-,+
I216,s5769734,+,-,+,+,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,+,-
I216,s4260038,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,+,+,-
I216,s1835783,-,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+
I216,s4784646,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I217,s4194564,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I217,s4259840,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I217,s5047302,+,-,-,+,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-
I217,s1327364,-,-,+,-,+,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I217,s6554372,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I217,s7080320,+,+,-,+,+,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,-,-,-
I217,s4719252,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,+,-,-
I217,s67894,-,-,-,-,-,-,+,-,-,-,-,+,-,-,+,-,-,+,+,-,+,+,-
I217,s4785604,+,-,-,+,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,+,-,-
I217,s903,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,+
I217,s6619412,+,+,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-
I217,s67590,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I217,s4261126,+,-,-,-,-,-,+,-,-,-,-,-,+,-,+,-,-,-,-,-,+,+,-
I217,s4981062,+,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,+,-
I217,s4522500,+,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I217,s2506758,-,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I217,s67606,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,-,+,+,-
I217,s6094884,+,-,+,+,+,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-
I217,s4718981,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,+
I218,s6308230,+,+,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I218,s1665940,-,-,+,+,-,-,+,-,+,+,-,+,-,+,+,+,-,-,+,-,+,-,-
I218,s4343878,+,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,+,-,-,-,+,+,-
I218,s66438,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,-
I218,s3738132,-,+,+,+,-,-,+,-,-,-,-,+,-,+,-,-,-,-,+,-,+,-,-
I218,s131846,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I218,s2965766,-,+,-,+,+,-,+,-,+,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I218,s803094,-,-,-,+,+,-,-,-,+,-,-,-,-,-,+,-,-,-,+,-,+,+,-
I218,s1048594,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-
I218,s1573140,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-
I218,s4982788,+,-,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I218,s4203268,+,-,-,-,-,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,+,-,-
I218,s1376518,-,-,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I218,s4980870,+,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I218,s4457862,+,-,-,-,+,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,-
I218,s4457222,+,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I218,s4784900,+,-,-,+,-,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I218,s4849668,+,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I218,s7079940,+,+,-,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I219,s5833556,+,-,+,+,-,-,+,-,-,-,-,-,-,+,+,-,+,-,+,-,+,-,-
I219,s4197122,+,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,-,-,-,-,-,+,-
I219,s4718854,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I219,s590598,-,-,-,+,-,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I219,s2949188,-,+,-,+,+,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-
I219,s2426436,-,+,-,-,+,-,+,-,-,-,-,-,+,+,-,-,+,-,-,-,+,-,-
I219,s2097926,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I219,s265988,-,-,-,-,+,-,-,-,-,-,-,+,+,+,+,-,-,-,-,-,+,-,-
I219,s2426118,-,+,-,-,+,-,+,-,-,-,-,-,+,-,+,-,-,-,-,-,+,+,-
I219,s4196358,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I219,s3736196,-,+,+,+,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,+,-,-
I219,s4719174,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,+,-
I219,s4793990,+,-,-,+,-,-,+,-,-,+,-,-,+,+,-,+,-,-,-,-,+,+,-
I219,s6029316,+,-,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I219,s6293910,+,+,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,-,+,-,+,+,-
I219,s7209218,+,+,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I219,s1836292,-,-,+,+,+,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-
I219,s3689350,-,+,+,+,-,-,-,-,+,-,-,+,-,+,+,+,-,-,-,-,+,+,-
I219,s2490886,-,+,-,-,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I220,s5046278,+,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I220,s2951202,-,+,-,+,+,-,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,+,-
I220,s131460,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-
I220,s4194820,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I220,s6360070,+,+,-,-,-,-,+,-,-,-,-,+,+,-,-,-,-,-,-,-,+,+,-
I220,s2367492,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-
I220,s4458532,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-
I220,s1853638,-,-,+,+,+,-,-,-,+,-,-,+,-,-,-,+,+,-,-,-,+,+,-
I220,s4295428,+,-,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-
I220,s772,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-
I220,s4458820,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,+,-,-
I220,s590084,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I220,s786710,-,-,-,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-
I220,s4196998,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I220,s4260260,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,-,-
I220,s6553604,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I220,s6356996,+,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I220,s1312384,-,-,+,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,-,-
I220,s524292,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I221,s5374870,+,-,+,-,-,+,-,-,-,-,-,-,-,+,+,+,-,-,+,-,+,+,-
I221,s6293542,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+,-
I221,s3213956,-,+,+,-,-,-,+,-,-,-,-,+,-,+,-,+,-,-,-,-,+,-,-
I221,s4719104,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-
I221,s4784388,+,-,-,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I221,s4277511,+,-,-,-,-,-,+,-,+,-,-,-,+,-,+,-,-,-,-,-,+,+,+
I221,s786432,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I221,s1638406,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I221,s4587526,+,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I221,s132310,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-,+,-,+,+,-
I221,s655874,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I221,s4524294,+,-,-,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I221,s525574,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,+,+,-
I221,s17030,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I221,s6619654,+,+,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I221,s851974,-,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I221,s6883348,+,+,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,-,+,-,-
I221,s84612,-,-,-,-,-,-,+,-,+,-,-,+,-,+,-,+,-,-,-,-,+,-,-
I221,s328736,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-
I222,s4459524,+,-,-,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,+,-,-
I222,s6815892,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-
I222,s6357408,+,+,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-
I222,s5114502,+,-,-,+,+,+,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,+,-
I222,s786948,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I222,s2164869,-,+,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,+
I222,s2162950,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I222,s1049092,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I222,s2361476,-,+,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,+,-,-
I222,s590224,-,-,-,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-,+,-,-,-,-
I222,s589958,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I222,s5373974,+,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I222,s524806,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I222,s6293510,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I222,s4459938,+,-,-,-,+,-,-,-,-,-,-,+,+,-,+,+,-,+,-,-,-,+,-
I222,s6629380,+,+,-,-,+,-,+,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-
I222,s1057732,-,-,+,-,-,-,-,-,-,+,-,-,-,+,+,+,+,-,-,-,+,-,-
I222,s4915602,+,-,-,+,-,+,+,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,-
I222,s2105734,-,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-,-,-,-,+,+,-
I223,s265236,-,-,-,-,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,+,-,-
I223,s4522242,+,-,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I223,s2622230,-,+,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,+,+,-
I223,s4328324,+,-,-,-,-,+,-,-,-,-,-,+,-,+,+,+,-,-,-,-,+,-,-
I223,s6555908,+,+,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,-
I223,s5243158,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,+,+,-
I223,s6098706,+,-,+,+,+,-,+,-,-,-,-,+,+,+,+,-,-,-,+,-,-,+,-
I223,s262658,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-
I223,s6096900,+,-,+,+,+,-,+,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I223,s4795010,+,-,-,+,-,-,+,-,-,+,-,+,-,+,-,+,-,-,-,-,-,+,-
I223,s5572868,+,-,+,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,-
I223,s390,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I223,s6834198,+,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,-,+,-,+,+,-
I223,s7154790,+,+,-,+,+,-,+,-,-,+,-,+,+,-,-,-,+,+,-,-,+,+,-
I223,s4522006,+,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-
I223,s262180,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-
I223,s4456966,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I223,s5112199,+,-,-,+,+,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,+
I223,s524548,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I224,s5769860,+,-,+,+,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,-,-
I224,s4458884,+,-,-,-,+,-,-,-,-,-,-,+,-,-,+,+,-,-,-,-,+,-,-
I224,s5505831,+,-,+,-,+,-,-,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,+
I224,s2621446,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I224,s7342742,+,+,+,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,+,-,+,+,-
I224,s7078406,+,+,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I224,s4459172,+,-,-,-,+,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,-,-
I224,s787106,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,+,-
I224,s606336,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-
I224,s4260390,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,+,+,-
I224,s2084,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,-,-
I224,s4196614,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I224,s4852228,+,-,-,+,-,+,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-
I224,s4260100,+,-,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-
I224,s4262022,+,-,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I224,s7668006,+,+,+,-,+,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,+,-
I224,s4458626,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,+,-
I224,s7488534,+,+,+,-,-,+,-,-,+,-,-,-,+,-,-,-,-,-,+,-,+,+,-
I224,s2162950,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I225,s5783810,+,-,+,+,-,-,-,-,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-
I225,s264448,-,-,-,-,+,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-
I225,s5048212,+,-,-,+,+,-,+,-,-,-,-,-,+,+,+,+,-,-,+,-,+,-,-
I225,s4276518,+,-,-,-,-,-,+,-,+,-,-,-,-,-,+,-,-,+,-,-,+,+,-
I225,s1638530,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-
I225,s3407878,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I225,s6046085,+,-,+,+,+,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,+,-,+
I225,s4915492,+,-,-,+,-,+,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-
I225,s6629378,+,+,-,-,+,-,+,-,-,+,-,+,-,-,-,-,-,-,-,-,-,+,-
I225,s4456582,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I225,s2427653,-,+,-,-,+,-,+,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+
I225,s789446,-,-,-,+,+,-,-,-,-,-,-,+,-,+,+,+,+,-,-,-,+,+,-
I225,s4325380,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I225,s2163078,-,+,-,-,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I225,s3492098,-,+,+,-,+,-,+,-,+,-,-,+,-,-,+,-,-,-,-,-,-,+,-
I225,s518,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,+,-
I225,s6295040,+,+,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-
I225,s5046564,+,-,-,+,+,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-
I225,s4260484,+,-,-,-,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,+,-,-
I226,s262660,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I226,s1785988,-,-,+,+,-,+,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I226,s6750262,+,+,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,+,+,-,+,+,-
I226,s5046404,+,-,-,+,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-
I226,s1638790,-,-,+,+,-,-,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,+,-
I226,s4459172,+,-,-,-,+,-,-,-,-,-,-,+,-,+,-,+,-,+,-,-,+,-,-
I226,s66182,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,+,-,-,-,-,+,+,-
I226,s2883858,-,+,-,+,+,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,+,-
I226,s5259284,+,-,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-
I226,s526980,-,-,-,+,-,-,-,-,-,-,-,+,-,+,-,+,-,-,-,-,+,-,-
I226,s329878,-,-,-,-,+,-,+,-,-,-,-,+,-,-,-,+,-,-,+,-,+,+,-
I226,s65542,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-
I226,s4391236,+,-,-,-,-,+,+,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-
I226,s4720918,+,-,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,-,+,+,-
I226,s4523399,+,-,-,-,+,-,+,-,-,-,-,-,+,-,+,+,-,-,-,-,+,+,+
I226,s5799940,+,-,+,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-
I226,s2427142,-,+,-,-,+,-,+,-,-,-,-,+,-,-,+,-,-,-,-,-,+,+,-
I226,s7356416,+,+,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I226,s1574038,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,+,+,-
I227,s4458630,+,-,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,+,+,-
I227,s6881830,+,+,-,+,-,-,+,-,-,-,-,-,-,+,-,-,-,+,-,-,+,+,-
I227,s1642133,-,-,+,+,-,-,+,-,-,-,-,+,+,+,-,+,-,-,+,-,+,-,+
I227,s262278,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,-
I227,s4212742,+,-,-,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-
I227,s262406,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I227,s6882182,+,+,-,+,-,-,+,-,-,-,-,-,-,+,+,+,-,-,-,-,+,+,-
I227,s8128516,+,+,+,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-
I227,s655684,-,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,-,-
I227,s516,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-
I227,s5177606,+,-,-,+,+,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I227,s5505798,+,-,+,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-
I227,s6553862,+,+,-,-,+,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I227,s5832966,+,-,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,-
I227,s524484,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-
