,Language_Name,Num_Segments,Sum_Balance,Num_Contrastive_Features,Order_Name,Sum_Balance_syllabic,Sum_Balance_stress,Sum_Balance_long,Sum_Balance_consonantal,Sum_Balance_sonorant,Sum_Balance_continuant,Sum_Balance_delayed.release,Sum_Balance_approximant,Sum_Balance_tap,Sum_Balance_trill,Sum_Balance_nasal,Sum_Balance_voice,Sum_Balance_spread.gl,Sum_Balance_constr.gl,Sum_Balance_labial,Sum_Balance_round,Sum_Balance_labiodental,Sum_Balance_coronal,Sum_Balance_anterior,Sum_Balance_distributed,Sum_Balance_strident,Sum_Balance_lateral,Sum_Balance_dorsal,Sum_Balance_high,Sum_Balance_low,Sum_Balance_front,Sum_Balance_back,Sum_Balance_tense,Feature_Depth_syllabic,Feature_Depth_stress,Feature_Depth_long,Feature_Depth_consonantal,Feature_Depth_sonorant,Feature_Depth_continuant,Feature_Depth_delayed.release,Feature_Depth_approximant,Feature_Depth_tap,Feature_Depth_trill,Feature_Depth_nasal,Feature_Depth_voice,Feature_Depth_spread.gl,Feature_Depth_constr.gl,Feature_Depth_labial,Feature_Depth_round,Feature_Depth_labiodental,Feature_Depth_coronal,Feature_Depth_anterior,Feature_Depth_distributed,Feature_Depth_strident,Feature_Depth_lateral,Feature_Depth_dorsal,Feature_Depth_high,Feature_Depth_low,Feature_Depth_front,Feature_Depth_back,Feature_Depth_tense,Subinventory_Size_syllabic,Subinventory_Size_stress,Subinventory_Size_long,Subinventory_Size_consonantal,Subinventory_Size_sonorant,Subinventory_Size_continuant,Subinventory_Size_delayed.release,Subinventory_Size_approximant,Subinventory_Size_tap,Subinventory_Size_trill,Subinventory_Size_nasal,Subinventory_Size_voice,Subinventory_Size_spread.gl,Subinventory_Size_constr.gl,Subinventory_Size_labial,Subinventory_Size_round,Subinventory_Size_labiodental,Subinventory_Size_coronal,Subinventory_Size_anterior,Subinventory_Size_distributed,Subinventory_Size_strident,Subinventory_Size_lateral,Subinventory_Size_dorsal,Subinventory_Size_high,Subinventory_Size_low,Subinventory_Size_front,Subinventory_Size_back,Subinventory_Size_tense,Sum_Balance_By_Feature_Heightsyllabic,Sum_Balance_By_Feature_Heightstress,Sum_Balance_By_Feature_Heightlong,Sum_Balance_By_Feature_Heightconsonantal,Sum_Balance_By_Feature_Heightsonorant,Sum_Balance_By_Feature_Heightcontinuant,Sum_Balance_By_Feature_Heightdelayed.release,Sum_Balance_By_Feature_Heightapproximant,Sum_Balance_By_Feature_Heighttap,Sum_Balance_By_Feature_Heighttrill,Sum_Balance_By_Feature_Heightnasal,Sum_Balance_By_Feature_Heightvoice,Sum_Balance_By_Feature_Heightspread.gl,Sum_Balance_By_Feature_Heightconstr.gl,Sum_Balance_By_Feature_Heightlabial,Sum_Balance_By_Feature_Heightround,Sum_Balance_By_Feature_Heightlabiodental,Sum_Balance_By_Feature_Heightcoronal,Sum_Balance_By_Feature_Heightanterior,Sum_Balance_By_Feature_Heightdistributed,Sum_Balance_By_Feature_Heightstrident,Sum_Balance_By_Feature_Heightlateral,Sum_Balance_By_Feature_Heightdorsal,Sum_Balance_By_Feature_Heighthigh,Sum_Balance_By_Feature_Heightlow,Sum_Balance_By_Feature_Heightfront,Sum_Balance_By_Feature_Heightback,Sum_Balance_By_Feature_Heighttense
720,Orokaiva,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
721,Orokaiva,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
722,Orokaiva,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
723,Orokaiva,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
724,Orokaiva,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
725,Orokaiva,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
726,Orokaiva,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
727,Orokaiva,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
728,Orokaiva,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
729,Orokaiva,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
730,Ida'an,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
731,Ida'an,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
732,Ida'an,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
733,Ida'an,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
734,Ida'an,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
735,Ida'an,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
736,Ida'an,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
737,Ida'an,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
738,Ida'an,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
739,Ida'an,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
740,maninka-kan,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
741,maninka-kan,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
742,maninka-kan,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
743,maninka-kan,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
744,maninka-kan,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
745,maninka-kan,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
746,maninka-kan,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
747,maninka-kan,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
748,maninka-kan,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
749,maninka-kan,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
750,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
751,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
752,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
753,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
754,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
755,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
756,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
757,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
758,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
759,Dupaningan Agta; Eastern Cagayan Agta; Dupaninan Agta,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
760,igede,6,2,3,O1,,,,,,,,,,,,2,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
761,igede,6,2,3,O2,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,0,,,,
762,igede,6,2,3,O3,,,,,,,,,,,,0,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,6,,,,,,,,6,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,,,,,
763,igede,6,2,3,O4,,,,,,,,,,,,1,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,0,,,,,,,,,
764,igede,6,2,3,O5,,,,,,,,,,,,0,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,6,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,
765,igede,6,2,3,O6,,,,,,,,,,,,0,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,1,,,,
766,igede,6,2,3,O7,,,,,,,,,,,,2,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,2,,,,,
767,igede,6,2,3,O8,,,,,,,,,,,,2,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,,,,,,,,,,
768,igede,6,2,3,O9,,,,,,,,,,,,0,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
769,igede,6,2,3,O10,,,,,,,,,,,,1,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,,,,6,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,0,,,,,
770,Nganikurungkurr,7,5,4,O1,,,,,,,,,,,,5,,,5,,,1,0,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,3,,,,,,,,,,,,,,,,,,,,,7,,,7,,,5,2,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,,,,,,,,,
771,Nganikurungkurr,7,7,4,O2,,,,,,,,,,,,1,,,,,,,4,,,,,5,,7,,,,,,,,,,,,,,3,,,,,,,2,,,,,1,,0,,,,,,,,,,,,,,6,,,,,,,6,,,,,6,,7,,,,,,,,,,,,,,1,,,,,,,2,,,,,1,,1,,
772,Nganikurungkurr,7,5,4,O3,,,,,,,,,,,,1,,,5,,,0,,,,,1,,,,,,,,,,,,,,,,,3,,,0,,,2,,,,,1,,,,,,,,,,,,,,,,,6,,,7,,,7,,,,,7,,,,,,,,,,,,,,,,,1,,,1,,,0,,,,,0,,,,,
773,Nganikurungkurr,7,5,4,O4,,,,,,,,,,,,4,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,3,2,,,,,,,,,,,,,,,,,,,,,7,,,7,,,2,5,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,,,,,,,,,
774,Nganikurungkurr,7,5,4,O5,,,,,,,,,,,,1,,,5,,,1,,,,,0,,,,,,,,,,,,,,,,,3,,,0,,,1,,,,,2,,,,,,,,,,,,,,,,,6,,,7,,,7,,,,,7,,,,,,,,,,,,,,,,,1,,,1,,,0,,,,,0,,,,,
775,Nganikurungkurr,7,5,4,O6,,,,,,,,,,,,3,,,,,,,5,0,,,,2,,,,,,,,,,,,,,,,2,,,,,,,0,3,,,,1,,,,,,,,,,,,,,,,7,,,,,,,7,2,,,,7,,,,,,,,,,,,,,,,1,,,,,,,1,0,,,,0,,,,
776,Nganikurungkurr,7,2,4,O7,,,,,,,,,,,,2,,,,,,2,,2,,,3,,,,,,,,,,,,,,,,,0,,,,,,1,,2,,,3,,,,,,,,,,,,,,,,,7,,,,,,7,,6,,,4,,,,,,,,,,,,,,,,,0,,,,,,0,,1,,,3,,,,,
777,Nganikurungkurr,7,7,4,O8,,,,,,,,,,,,2,,,3,,,4,,7,,,,,,,,,,,,,,,,,,,,2,,,3,,,1,,0,,,,,,,,,,,,,,,,,,,,6,,,4,,,6,,7,,,,,,,,,,,,,,,,,,,,1,,,3,,,1,,1,,,,,,,,
778,Nganikurungkurr,7,5,4,O9,,,,,,,,,,,,1,,,6,,,,5,0,,,,,,,,,,,,,,,,,,,,3,,,1,,,,0,2,,,,,,,,,,,,,,,,,,,,6,,,7,,,,7,7,,,,,,,,,,,,,,,,,,,,1,,,2,,,,1,0,,,,,,,,
779,Nganikurungkurr,7,2,4,O10,,,,,,,,,,,,2,,,,,,3,,1,,,2,,,,,,,,,,,,,,,,,2,,,,,,3,,1,,,0,,,,,,,,,,,,,,,,,6,,,,,,4,,7,,,7,,,,,,,,,,,,,,,,,1,,,,,,3,,0,,,0,,,,,
780,bɛ̀ŋ (ngain),8,6,4,O1,,,,,,,,,,,,6,,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,3,,,,,,,,,,,,,,,,,,,,,8,,,8,,,6,4,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,0,,,,,,,,,
781,bɛ̀ŋ (ngain),8,6,4,O2,,,,,,,,,,,,0,,,,,,,4,,,,,6,,6,,,,,,,,,,,,,,3,,,,,,,2,,,,,1,,0,,,,,,,,,,,,,,8,,,,,,,8,,,,,8,,8,,,,,,,,,,,,,,0,,,,,,,2,,,,,2,,1,,
782,bɛ̀ŋ (ngain),8,6,4,O3,,,,,,,,,,,,0,,,6,,,0,,,,,0,,,,,,,,,,,,,,,,,3,,,0,,,2,,,,,1,,,,,,,,,,,,,,,,,8,,,8,,,8,,,,,8,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,0,,,,,
783,bɛ̀ŋ (ngain),8,6,4,O4,,,,,,,,,,,,3,,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,3,2,,,,,,,,,,,,,,,,,,,,,8,,,8,,,4,6,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,,,,,,,,,
784,bɛ̀ŋ (ngain),8,6,4,O5,,,,,,,,,,,,0,,,6,,,0,,,,,0,,,,,,,,,,,,,,,,,3,,,0,,,1,,,,,2,,,,,,,,,,,,,,,,,8,,,8,,,8,,,,,8,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,0,,,,,
785,bɛ̀ŋ (ngain),8,6,4,O6,,,,,,,,,,,,2,,,,,,,6,0,,,,0,,,,,,,,,,,,,,,,2,,,,,,,0,3,,,,1,,,,,,,,,,,,,,,,8,,,,,,,8,4,,,,8,,,,,,,,,,,,,,,,1,,,,,,,1,0,,,,0,,,,
786,bɛ̀ŋ (ngain),8,0,4,O7,,,,,,,,,,,,0,,,,,,0,,2,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,2,,,3,,,,,,,,,,,,,,,,,8,,,,,,8,,8,,,4,,,,,,,,,,,,,,,,,0,,,,,,0,,1,,,4,,,,,
787,bɛ̀ŋ (ngain),8,6,4,O8,,,,,,,,,,,,2,,,4,,,5,,6,,,,,,,,,,,,,,,,,,,,2,,,3,,,1,,0,,,,,,,,,,,,,,,,,,,,8,,,4,,,8,,8,,,,,,,,,,,,,,,,,,,,1,,,4,,,1,,1,,,,,,,,
788,bɛ̀ŋ (ngain),8,6,4,O9,,,,,,,,,,,,0,,,6,,,,6,0,,,,,,,,,,,,,,,,,,,,3,,,1,,,,0,2,,,,,,,,,,,,,,,,,,,,8,,,8,,,,8,8,,,,,,,,,,,,,,,,,,,,0,,,2,,,,1,0,,,,,,,,
789,bɛ̀ŋ (ngain),8,0,4,O10,,,,,,,,,,,,2,,,,,,4,,1,,,0,,,,,,,,,,,,,,,,,2,,,,,,3,,1,,,0,,,,,,,,,,,,,,,,,8,,,,,,4,,8,,,8,,,,,,,,,,,,,,,,,1,,,,,,4,,0,,,0,,,,,
790,Czech,8,6,4,O1,,,,,,,,,,,,6,,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,3,,,,,,,,,,,,,,,,,,,,,8,,,8,,,6,4,,,,,,,,,,,,,,,,,,,,,1,,,2,,,0,0,,,,,,,,,
791,Czech,8,6,4,O2,,,,,,,,,,,,0,,,,,,,4,,,,,6,,6,,,,,,,,,,,,,,3,,,,,,,2,,,,,1,,0,,,,,,,,,,,,,,8,,,,,,,8,,,,,8,,8,,,,,,,,,,,,,,0,,,,,,,2,,,,,2,,1,,
792,Czech,8,6,4,O3,,,,,,,,,,,,0,,,6,,,0,,,,,0,,,,,,,,,,,,,,,,,3,,,0,,,2,,,,,1,,,,,,,,,,,,,,,,,8,,,8,,,8,,,,,8,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,0,,,,,
793,Czech,8,6,4,O4,,,,,,,,,,,,3,,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,3,2,,,,,,,,,,,,,,,,,,,,,8,,,8,,,4,6,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,,,,,,,,,
794,Czech,8,6,4,O5,,,,,,,,,,,,0,,,6,,,0,,,,,0,,,,,,,,,,,,,,,,,3,,,0,,,1,,,,,2,,,,,,,,,,,,,,,,,8,,,8,,,8,,,,,8,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,0,,,,,
795,Czech,8,6,4,O6,,,,,,,,,,,,2,,,,,,,6,0,,,,0,,,,,,,,,,,,,,,,2,,,,,,,0,3,,,,1,,,,,,,,,,,,,,,,8,,,,,,,8,4,,,,8,,,,,,,,,,,,,,,,1,,,,,,,1,0,,,,0,,,,
796,Czech,8,0,4,O7,,,,,,,,,,,,0,,,,,,0,,2,,,4,,,,,,,,,,,,,,,,,0,,,,,,1,,2,,,3,,,,,,,,,,,,,,,,,8,,,,,,8,,8,,,4,,,,,,,,,,,,,,,,,0,,,,,,0,,1,,,4,,,,,
797,Czech,8,6,4,O8,,,,,,,,,,,,2,,,4,,,5,,6,,,,,,,,,,,,,,,,,,,,2,,,3,,,1,,0,,,,,,,,,,,,,,,,,,,,8,,,4,,,8,,8,,,,,,,,,,,,,,,,,,,,1,,,4,,,1,,1,,,,,,,,
798,Czech,8,6,4,O9,,,,,,,,,,,,0,,,6,,,,6,0,,,,,,,,,,,,,,,,,,,,3,,,1,,,,0,2,,,,,,,,,,,,,,,,,,,,8,,,8,,,,8,8,,,,,,,,,,,,,,,,,,,,0,,,2,,,,1,0,,,,,,,,
799,Czech,8,0,4,O10,,,,,,,,,,,,2,,,,,,4,,1,,,0,,,,,,,,,,,,,,,,,2,,,,,,3,,1,,,0,,,,,,,,,,,,,,,,,8,,,,,,4,,8,,,8,,,,,,,,,,,,,,,,,1,,,,,,4,,0,,,0,,,,,
800,KOIARI,5,2,3,O1,,,,,,,,,,,,2,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,,,,,,
801,KOIARI,5,2,3,O2,,,,,,,,,,,,0,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,0,,,,
802,KOIARI,5,3,3,O3,,,,,,,,,,,,0,,,3,,,,,,,,0,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,4,,,5,,,,,,,,4,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,0,,,,,
803,KOIARI,5,3,3,O4,,,,,,,,,,,,0,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,
