"SEGMENT","REPORT_DATE","SOURCE","INVENTORY_ID","LANGUAGE_CODE_ID","ALTERNATE_NAMES","ROOT","WALS_GENUS","AREA","syllabic","stress","long","consonantal","sonorant","continuant","delayed.release","approximant","tap","trill","nasal","voice","spread.gl","constr.gl","labial","round","labiodental","coronal","anterior","distributed","strident","lateral","dorsal","high","low","front","back","tense"
"e","2012-09-20 03:33:25","PHOIBLE","I1039","bjz","Baruga","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I882","gub","Guajajara","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1022","ztp","Zapotec","otma","Zapotecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1100","bci","Baule","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I316","efi","EFIK","ncon","Cross River","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I768","lin","lingala","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I131","amh","Amharic","afas","Semitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1009","bax","Shupamem","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I992","ndi","Samba Leko","ncon","Adamawa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I934","bce","Mamenyan","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I860","ctu","Tila, Chiapas","maya","Mayan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I784","men","mende","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I988","xmt","Matbat","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I564","tbi","TABI","nsah","Eastern Jebel","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I686","ncu","chumburung","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I929","bdu","Lukundu","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I766","lia","limba","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I989","run","Rundi","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I456","mde","MABA","nsah","Maban","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I693","dzg","daza","nsah","Western Saharan","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I947","nmg","Mvumbo","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1221","tsj","Tshangla","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1511","bbo","Bobo, North","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I586","tpm","TAMPULMA","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1122","los","Loniu","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I883","gup","Gunwinggu","aust","Gunwinygic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I940","byv","Medumba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I902","kyz","Kaiabi","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1113","gvc","Wanano","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1124","mcf","Matses","pano","Panoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I870","usa","Usarufa","trng","Eastern Highlands","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1541","awn","Awngi","afas","Central Cushitic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1062","slu","Selaru","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I829","kdh","tem","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1088","lzz","Laz","kart","Kartvelian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I764","lok","lɔkɔ","ncon","Western Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I993","sbd","Samo de Toma","ncon","Eastern Mande","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I945","mgg","Mpumpun","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I504","nyi","NYIMANG","nsah","Nyimang","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I58","kup","Kunimaipa","trng","Goilalan","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I942","bfm","Mmen","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1146","qxl","Salasaca Quichua","quch","Quechuan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I937","mec","Mara","aust","Maran","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1215","xxk","Ke'o; Kéo","anes","Central Malayo-Polynesian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1015","erk","South Efate","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1016","spo","Spokan","sali","Interior Salish","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I922","lbj","Ladakhi","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I889","qxw","Huanca","quch","Quechuan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I903","kms","Kamasau","torr","Marienberg","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1067","bod","Tibetan","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1097","arr","Karo","tupi","Ramarama","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I936","nge","Ngemba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I914","kme","Kole","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I465","mor","MORO","ncon","Heiban","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I254","bkq","BAKAIRI","cari","Cariban","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I257","bom","BIROM","ncon","Platoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1178","bbw","Baba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1179","bbk","Babanki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1086","ton","Tongan; Tonga","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I828","tuq","teda","nsah","Western Saharan","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I978","okv","Orokaiva","trng","Binanderean","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I833","toq","toposa","nsah","Nilotic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I332","fun","IATE","macg","Yatê","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1032","woc","Wogeo","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I842","yam","yamba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I957","ncl","Michoacan Nahual","utaz","Aztecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1182","bvm","Bamunka","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I372","iso","ISOKO","ncon","Edoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I982","smq","Samo","trng","East Strickland","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1017","sso","Sesotho","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I781","mfn","mbembe","ncon","Cross River","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I930","mkd","Macedonian","ieur","Slavic","Europe","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1000","sey","Secoya","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1526","adj","Adioukrou","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1160","aau","Abau","sepr","Upper Sepik","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I948","mlv","Mwotlap","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I867","anv","Denya","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I313","dts","DOGON","ncon","Dogon","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I29","cja","Cham","anes","Malayic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I854","cav","Cavinena","taca","Tacanan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I733","ige","igede","ncon","Idomoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I315","dyo","DIOLA","ncon","Northern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1044","tft","Ternate","wpap","North Halmaheran","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I918","kto","Kuot","epap","Kuot","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I570","teq","TEMEIN","nsah","Temein","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1125","mni","Manipuri","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I118","srq","Siriono","tupi","Tupi-Guaraní","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1237","pav","Wari; Wari'; Wariʔ; Oro Nao","chaw","Chapacura-Wanham","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I913","kkk","Kokota","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I54","tml","Asmat","trng","Asmat-Kamoro","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1222","cof","Colorado; Tsafiki","barb","Barbacoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I497","njo","AO","sitb","Kuki-Chin","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1206","oon","Öñge; Ong; Onge","anda","South Andamanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1579","ahl","Igo","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1037","mky","East Makian","anes","South Halmahera - West New Guinea","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1064","wos","Hanga Hundi; Kwasengen; West Wosera","sepr","Middle Sepik","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I36","jav","Javanese","anes","Javanese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I925","lvk","Lavukaleve","epap","Lavukaleve","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I888","huv","Huave, San Mateo del Mar","huav","Huavean","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1060","bgo","Baga Koga; Koba; Barka","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I827","lor","téén ","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1220","tdh","Thulung; Thulung Rai","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1081","bdr","Bajau, West Coast; Land Bajaw; West Coast Bajao","anes","Sama-Bajaw","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1110","ets","Etsako","ncon","Edoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1185","bch","Bariai","anes","Oceanic","Pacific","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I857","cdm","Chepang","sitb","Bodic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I864","com","Comanche","utaz","Numic","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I845","ybb","yemba","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I906","xrb","Kar","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I996","str","Saanich","sali","Central Salish","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I859","cle","Chinanteco","otma","Chinantecan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1199","bsp","Baga Sitem","ncon","Southern Atlantic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I846","pil","yom ","ncon","Gur","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I843","yat","yambɛta","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I758","kuj","kuria","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I807","mhi","pandikeri","nsah","Moru-Madi","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1040","tav","Tatuyo","tucn","Tucanoan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","UPSID","I271","caq","NICOBARESE","ausa","Nicobarese","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","SPA","I110","cni","Campa","arwk","Arawakan","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I956","mff","Naki","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I946","mhk","Mungaka","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1042","mzn","Mazanderani","ieur","Iranian","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I885","wya","Huron","iroq","Northern Iroquoian","America","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I919","kgg","Kusunda","sitb","Kusunda","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1197","bwo","Boro","afas","North Omotic","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1001","trv","Sedik","anes","Atayalic","Asia","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","Chanard","I702","igb","ebira","ncon","Nupoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1528","ald","Alladian","ncon","Kwa","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
"e","2012-09-20 03:33:25","PHOIBLE","I1587","dug","Duruma","ncon","Bantoid","Africa","+","-","-","-","+","+","0","+","-","-","-","+","-","-","-","-","-","-","0","0","0","-","+","-","-","+","-","+"
